datetime,cpu_load1,cpu_load5,mem_used(M),mem_free(M)
2025-12-09_09:00:03,0,0,4328,105436
2025-12-09_09:00:08,0,0,4327,105436
2025-12-09_09:00:13,0,0,4328,105436
2025-12-09_09:00:18,0,0,4327,105436
2025-12-09_09:00:23,0,0,4327,105437
2025-12-09_09:00:28,0,0,4327,105437
2025-12-09_09:00:33,0,0,4322,105441
2025-12-09_09:00:38,0,0,4322,105442
2025-12-09_09:00:43,0,0,4321,105442
2025-12-09_09:00:48,0,0,4321,105442
2025-12-09_09:00:53,0,0,4321,105443
2025-12-09_09:00:58,0,0,4321,105443
2025-12-09_09:01:03,0,0,4326,105438
2025-12-09_09:01:08,0,0,4326,105438
2025-12-09_09:01:13,0,0,4326,105438
2025-12-09_09:01:18,0,0,4326,105438
2025-12-09_09:01:23,0,0,4325,105438
2025-12-09_09:01:28,0,0,4325,105438
2025-12-09_09:01:33,0,0,4325,105439
2025-12-09_09:01:38,0,0,4325,105439
2025-12-09_09:01:43,0,0,4324,105439
2025-12-09_09:01:48,0,0,4323,105440
2025-12-09_09:01:53,0,0,4323,105440
2025-12-09_09:01:58,0,0,4323,105440
2025-12-09_09:02:03,0,0,4323,105441
2025-12-09_09:02:08,0,0,4323,105441
2025-12-09_09:02:13,0,0,4325,105439
2025-12-09_09:02:18,0,0,4324,105439
2025-12-09_09:02:23,0,0,4324,105440
2025-12-09_09:02:28,0,0,4324,105440
2025-12-09_09:02:33,0,0,4324,105440
2025-12-09_09:02:38,0,0,4324,105440
2025-12-09_09:02:43,8,2,4324,105439
2025-12-09_09:02:48,7,2,4324,105440
2025-12-09_09:02:53,7,2,4323,105440
2025-12-09_09:02:58,6,2,4323,105440
2025-12-09_09:03:03,6,1,4325,105438
2025-12-09_09:03:08,5,1,4325,105438
2025-12-09_09:03:13,5,1,4325,105439
2025-12-09_09:03:18,4,1,4325,105439
2025-12-09_09:03:23,4,1,4324,105439
2025-12-09_09:03:28,4,1,4324,105439
2025-12-09_09:03:33,3,1,4323,105440
2025-12-09_09:03:38,3,1,4323,105441
2025-12-09_09:03:43,3,1,4323,105440
2025-12-09_09:03:48,2,1,4323,105440
2025-12-09_09:03:53,2,1,4322,105441
2025-12-09_09:03:58,2,1,4322,105441
2025-12-09_09:04:03,2,1,4325,105438
2025-12-09_09:04:08,2,1,4325,105438
2025-12-09_09:04:13,2,1,4323,105441
2025-12-09_09:04:18,1,1,4322,105441
2025-12-09_09:04:23,1,1,4322,105442
2025-12-09_09:04:28,1,1,4322,105442
2025-12-09_09:04:33,1,1,4320,105443
2025-12-09_09:04:38,1,1,4320,105443
2025-12-09_09:04:43,1,0,4321,105443
2025-12-09_09:04:48,1,0,4320,105443
2025-12-09_09:04:53,1,0,4320,105444
2025-12-09_09:04:58,1,0,4320,105444
2025-12-09_09:05:03,0,0,4325,105439
2025-12-09_09:05:08,0,0,4324,105439
2025-12-09_09:05:13,8,2,4326,105437
2025-12-09_09:05:18,8,2,4326,105437
2025-12-09_09:05:23,7,2,4326,105438
2025-12-09_09:05:28,7,2,4325,105438
2025-12-09_09:05:33,6,2,4326,105437
2025-12-09_09:05:38,6,2,4326,105437
2025-12-09_09:05:43,5,2,4327,105436
2025-12-09_09:05:48,5,2,4327,105436
2025-12-09_09:05:53,4,2,4327,105436
2025-12-09_09:05:58,4,1,4326,105437
2025-12-09_09:06:03,4,1,4321,105443
2025-12-09_09:06:08,3,1,4320,105443
2025-12-09_09:06:13,3,1,4321,105443
2025-12-09_09:06:18,3,1,4320,105443
2025-12-09_09:06:23,2,1,4320,105443
2025-12-09_09:06:28,2,1,4320,105444
2025-12-09_09:06:33,2,1,4321,105442
2025-12-09_09:06:38,2,1,4321,105442
2025-12-09_09:06:43,2,1,4321,105442
2025-12-09_09:06:48,2,1,4321,105442
2025-12-09_09:06:53,1,1,4320,105443
2025-12-09_09:06:58,1,1,4320,105443
2025-12-09_09:07:03,1,1,4321,105442
2025-12-09_09:07:08,1,1,4321,105442
2025-12-09_09:07:13,1,1,4319,105444
2025-12-09_09:07:18,1,1,4319,105444
2025-12-09_09:07:23,1,1,4319,105444
2025-12-09_09:07:28,1,1,4318,105445
2025-12-09_09:07:33,1,1,4319,105444
2025-12-09_09:07:38,0,0,4319,105444
2025-12-09_09:07:43,0,0,4320,105443
2025-12-09_09:07:48,0,0,4320,105444
2025-12-09_09:07:53,0,0,4319,105444
2025-12-09_09:07:58,0,0,4319,105444
2025-12-09_09:08:03,0,0,4323,105440
2025-12-09_09:08:08,0,0,4323,105440
2025-12-09_09:08:13,0,0,4320,105443
2025-12-09_09:08:18,0,0,4320,105443
2025-12-09_09:08:23,0,0,4320,105444
2025-12-09_09:08:28,0,0,4319,105444
2025-12-09_09:08:33,0,0,4321,105442
2025-12-09_09:08:38,0,0,4321,105442
2025-12-09_09:08:43,0,0,4321,105442
2025-12-09_09:08:48,0,0,4320,105443
2025-12-09_09:08:53,0,0,4320,105444
2025-12-09_09:08:58,0,0,4320,105444
2025-12-09_09:09:03,0,0,4321,105442
2025-12-09_09:09:08,0,0,4321,105442
2025-12-09_09:09:13,0,0,4317,105446
2025-12-09_09:09:18,0,0,4317,105447
2025-12-09_09:09:23,0,0,4316,105447
2025-12-09_09:09:28,0,0,4315,105448
2025-12-09_09:09:33,0,0,4315,105448
2025-12-09_09:09:38,0,0,4315,105448
2025-12-09_09:09:43,0,0,4312,105451
2025-12-09_09:09:48,0,0,4312,105452
2025-12-09_09:09:53,0,0,4312,105452
2025-12-09_09:09:58,0,0,4312,105452
2025-12-09_09:10:03,0,0,4321,105442
2025-12-09_09:10:08,0,0,4320,105443
2025-12-09_09:10:13,0,0,4320,105444
2025-12-09_09:10:18,0,0,4319,105444
2025-12-09_09:10:23,0,0,4319,105444
2025-12-09_09:10:28,0,0,4319,105444
2025-12-09_09:10:33,0,0,4320,105444
2025-12-09_09:10:38,0,0,4319,105444
2025-12-09_09:10:43,0,0,4319,105444
2025-12-09_09:10:48,0,0,4319,105445
2025-12-09_09:10:53,0,0,4319,105445
2025-12-09_09:10:58,0,0,4318,105445
2025-12-09_09:11:03,0,0,4326,105437
2025-12-09_09:11:08,0,0,4326,105437
2025-12-09_09:11:13,0,0,4325,105438
2025-12-09_09:11:18,0,0,4325,105438
2025-12-09_09:11:23,0,0,4325,105439
2025-12-09_09:11:28,0,0,4324,105439
2025-12-09_09:11:33,0,0,4325,105439
2025-12-09_09:11:38,0,0,4325,105439
2025-12-09_09:11:43,0,0,4326,105437
2025-12-09_09:11:48,0,0,4326,105437
2025-12-09_09:11:53,0,0,4326,105437
2025-12-09_09:11:58,0,0,4326,105438
2025-12-09_09:12:03,0,0,4336,105427
2025-12-09_09:12:08,0,0,4335,105428
2025-12-09_09:12:13,0,0,4329,105434
2025-12-09_09:12:18,0,0,4328,105435
2025-12-09_09:12:23,0,0,4327,105436
2025-12-09_09:12:28,0,0,4328,105435
2025-12-09_09:12:33,0,0,4327,105437
2025-12-09_09:12:38,0,0,4327,105437
2025-12-09_09:12:43,0,0,4327,105436
2025-12-09_09:12:48,0,0,4327,105436
2025-12-09_09:12:53,0,0,4327,105436
2025-12-09_09:12:58,0,0,4327,105436
2025-12-09_09:13:03,0,0,4329,105434
2025-12-09_09:13:08,0,0,4328,105435
2025-12-09_09:13:13,0,0,4325,105438
2025-12-09_09:13:18,0,0,4325,105439
2025-12-09_09:13:23,0,0,4324,105439
2025-12-09_09:13:28,0,0,4324,105439
2025-12-09_09:13:33,0,0,4324,105439
2025-12-09_09:13:38,0,0,4324,105439
2025-12-09_09:13:43,0,0,4320,105443
2025-12-09_09:13:48,0,0,4320,105443
2025-12-09_09:13:53,0,0,4320,105443
2025-12-09_09:13:58,0,0,4320,105443
2025-12-09_09:14:03,0,0,4330,105433
2025-12-09_09:14:08,0,0,4330,105434
2025-12-09_09:14:13,0,0,4327,105436
2025-12-09_09:14:18,0,0,4327,105436
2025-12-09_09:14:23,0,0,4327,105436
2025-12-09_09:14:28,0,0,4327,105436
2025-12-09_09:14:33,0,0,4328,105435
2025-12-09_09:14:38,0,0,4328,105435
2025-12-09_09:14:43,0,0,4328,105435
2025-12-09_09:14:48,0,0,4328,105435
2025-12-09_09:14:53,0,0,4328,105435
2025-12-09_09:14:58,0,0,4328,105436
2025-12-09_09:15:03,0,0,4331,105432
2025-12-09_09:15:08,0,0,4331,105432
2025-12-09_09:15:13,0,0,4331,105432
2025-12-09_09:15:18,0,0,4331,105432
2025-12-09_09:15:23,0,0,4331,105432
2025-12-09_09:15:28,0,0,4331,105432
2025-12-09_09:15:33,0,0,4331,105433
2025-12-09_09:15:38,0,0,4331,105433
2025-12-09_09:15:43,0,0,4330,105434
2025-12-09_09:15:48,0,0,4330,105434
2025-12-09_09:15:53,0,0,4329,105434
2025-12-09_09:15:58,0,0,4329,105434
2025-12-09_09:16:03,0,0,4331,105432
2025-12-09_09:16:08,0,0,4330,105433
2025-12-09_09:16:13,0,0,4330,105433
2025-12-09_09:16:18,0,0,4330,105433
2025-12-09_09:16:23,0,0,4329,105434
2025-12-09_09:16:28,0,0,4329,105434
2025-12-09_09:16:33,0,0,4328,105435
2025-12-09_09:16:38,0,0,4328,105435
2025-12-09_09:16:43,0,0,4330,105433
2025-12-09_09:16:48,0,0,4330,105433
2025-12-09_09:16:53,0,0,4330,105433
2025-12-09_09:16:58,0,0,4330,105433
2025-12-09_09:17:03,0,0,4335,105428
2025-12-09_09:17:08,0,0,4334,105429
2025-12-09_09:17:13,0,0,4336,105427
2025-12-09_09:17:18,0,0,4336,105427
2025-12-09_09:17:23,0,0,4336,105428
2025-12-09_09:17:28,0,0,4336,105428
2025-12-09_09:17:33,0,0,4336,105427
2025-12-09_09:17:38,0,0,4336,105427
2025-12-09_09:17:43,0,0,4335,105428
2025-12-09_09:17:48,0,0,4334,105429
2025-12-09_09:17:53,0,0,4334,105430
2025-12-09_09:17:58,0,0,4333,105430
2025-12-09_09:18:03,0,0,4340,105423
2025-12-09_09:18:08,0,0,4340,105423
2025-12-09_09:18:13,0,0,4339,105424
2025-12-09_09:18:18,0,0,4338,105425
2025-12-09_09:18:23,0,0,4338,105425
2025-12-09_09:18:28,0,0,4338,105425
2025-12-09_09:18:33,8,2,4340,105423
2025-12-09_09:18:38,7,2,4340,105423
2025-12-09_09:18:43,7,2,4342,105421
2025-12-09_09:18:48,6,2,4341,105422
2025-12-09_09:18:53,6,1,4341,105422
2025-12-09_09:18:58,5,1,4341,105422
2025-12-09_09:19:03,5,1,4349,105414
2025-12-09_09:19:08,4,1,4344,105419
2025-12-09_09:19:13,4,1,4342,105421
2025-12-09_09:19:18,4,1,4342,105421
2025-12-09_09:19:23,3,1,4342,105421
2025-12-09_09:19:28,3,1,4342,105421
2025-12-09_09:19:33,11,3,4340,105423
2025-12-09_09:19:38,10,3,4337,105426
2025-12-09_09:19:43,9,3,4337,105426
2025-12-09_09:19:48,8,3,4337,105426
2025-12-09_09:19:53,8,3,4337,105426
2025-12-09_09:19:58,7,3,4337,105426
2025-12-09_09:20:03,6,2,4334,105429
2025-12-09_09:20:08,6,2,4334,105429
2025-12-09_09:20:13,5,2,4330,105433
2025-12-09_09:20:18,5,2,4330,105433
2025-12-09_09:20:23,5,2,4330,105433
2025-12-09_09:20:28,4,2,4330,105433
2025-12-09_09:20:33,12,4,4327,105436
2025-12-09_09:20:38,11,4,4327,105436
2025-12-09_09:20:43,10,4,4328,105435
2025-12-09_09:20:48,9,4,4328,105435
2025-12-09_09:20:53,8,4,4328,105435
2025-12-09_09:20:58,8,3,4328,105435
2025-12-09_09:21:03,7,3,4328,105435
2025-12-09_09:21:08,6,3,4327,105436
2025-12-09_09:21:13,6,3,4326,105437
2025-12-09_09:21:18,5,3,4326,105437
2025-12-09_09:21:23,5,3,4326,105437
2025-12-09_09:21:28,5,3,4325,105438
2025-12-09_09:21:33,4,3,4326,105436
2025-12-09_09:21:38,4,3,4326,105436
2025-12-09_09:21:43,4,3,4328,105435
2025-12-09_09:21:48,3,3,4328,105435
2025-12-09_09:21:53,3,3,4327,105435
2025-12-09_09:21:58,3,3,4327,105435
2025-12-09_09:22:03,2,3,4335,105428
2025-12-09_09:22:08,2,2,4335,105428
2025-12-09_09:22:13,2,2,4334,105429
2025-12-09_09:22:18,2,2,4334,105429
2025-12-09_09:22:23,2,2,4334,105429
2025-12-09_09:22:28,2,2,4334,105429
2025-12-09_09:22:33,1,2,4334,105429
2025-12-09_09:22:38,1,2,4333,105429
2025-12-09_09:22:43,1,2,4333,105430
2025-12-09_09:22:48,1,2,4333,105430
2025-12-09_09:22:53,1,2,4333,105430
2025-12-09_09:22:58,1,2,4333,105430
2025-12-09_09:23:03,1,2,4336,105427
2025-12-09_09:23:08,1,2,4332,105431
2025-12-09_09:23:13,1,2,4332,105431
2025-12-09_09:23:18,0,2,4332,105431
2025-12-09_09:23:23,0,2,4332,105431
2025-12-09_09:23:28,0,2,4332,105431
2025-12-09_09:23:33,0,2,4333,105430
2025-12-09_09:23:38,0,2,4332,105430
2025-12-09_09:23:43,0,2,4334,105429
2025-12-09_09:23:48,0,2,4333,105430
2025-12-09_09:23:53,0,1,4333,105430
2025-12-09_09:23:58,0,1,4333,105430
2025-12-09_09:24:03,0,1,4324,105439
2025-12-09_09:24:08,0,1,4324,105439
2025-12-09_09:24:13,0,1,4320,105443
2025-12-09_09:24:18,0,1,4320,105443
2025-12-09_09:24:23,0,1,4320,105443
2025-12-09_09:24:28,0,1,4319,105443
2025-12-09_09:24:33,0,1,4320,105443
2025-12-09_09:24:38,0,1,4320,105443
2025-12-09_09:24:43,0,1,4320,105443
2025-12-09_09:24:48,0,1,4319,105444
2025-12-09_09:24:53,0,1,4319,105444
2025-12-09_09:24:58,0,1,4319,105444
2025-12-09_09:25:03,0,1,4325,105438
2025-12-09_09:25:08,0,1,4324,105439
2025-12-09_09:25:13,0,1,4325,105438
2025-12-09_09:25:18,0,1,4324,105439
2025-12-09_09:25:23,0,1,4324,105439
2025-12-09_09:25:28,0,1,4324,105439
2025-12-09_09:25:33,0,0,4320,105443
2025-12-09_09:25:38,0,0,4320,105443
2025-12-09_09:25:43,0,0,4317,105446
2025-12-09_09:25:48,0,0,4317,105446
2025-12-09_09:25:53,0,0,4317,105446
2025-12-09_09:25:58,0,0,4317,105446
2025-12-09_09:26:03,0,0,4319,105444
2025-12-09_09:26:08,0,0,4316,105447
2025-12-09_09:26:13,0,0,4310,105453
2025-12-09_09:26:18,0,0,4310,105453
2025-12-09_09:26:23,0,0,4310,105453
2025-12-09_09:26:28,0,0,4309,105454
2025-12-09_09:26:33,0,0,4308,105454
2025-12-09_09:26:38,0,0,4308,105455
2025-12-09_09:26:43,0,0,4309,105454
2025-12-09_09:26:48,0,0,4309,105454
2025-12-09_09:26:53,0,0,4308,105455
2025-12-09_09:26:58,0,0,4308,105455
2025-12-09_09:27:03,0,0,4316,105447
2025-12-09_09:27:08,0,0,4316,105447
2025-12-09_09:27:13,0,0,4316,105447
2025-12-09_09:27:18,0,0,4316,105447
2025-12-09_09:27:23,0,0,4315,105448
2025-12-09_09:27:28,0,0,4314,105448
2025-12-09_09:27:33,0,0,4315,105448
2025-12-09_09:27:38,0,0,4314,105448
2025-12-09_09:27:43,0,0,4316,105447
2025-12-09_09:27:48,0,0,4315,105447
2025-12-09_09:27:53,0,0,4315,105448
2025-12-09_09:27:58,0,0,4315,105448
2025-12-09_09:28:03,0,0,4321,105442
2025-12-09_09:28:08,0,0,4316,105447
2025-12-09_09:28:13,0,0,4314,105449
2025-12-09_09:28:18,0,0,4313,105449
2025-12-09_09:28:23,0,0,4313,105450
2025-12-09_09:28:28,0,0,4313,105450
2025-12-09_09:28:33,0,0,4312,105451
2025-12-09_09:28:38,0,0,4311,105452
2025-12-09_09:28:43,0,0,4315,105448
2025-12-09_09:28:48,0,0,4315,105448
2025-12-09_09:28:53,0,0,4314,105448
2025-12-09_09:28:58,0,0,4314,105448
2025-12-09_09:29:03,0,0,4316,105447
2025-12-09_09:29:08,0,0,4316,105447
2025-12-09_09:29:13,0,0,4318,105445
2025-12-09_09:29:18,0,0,4317,105445
2025-12-09_09:29:23,0,0,4317,105446
2025-12-09_09:29:28,0,0,4317,105446
2025-12-09_09:29:33,0,0,4318,105445
2025-12-09_09:29:38,0,0,4318,105445
2025-12-09_09:29:43,0,0,4319,105444
2025-12-09_09:29:48,0,0,4319,105444
2025-12-09_09:29:53,0,0,4319,105444
2025-12-09_09:29:58,0,0,4319,105444
2025-12-09_09:30:03,0,0,4320,105443
2025-12-09_09:30:08,0,0,4319,105443
2025-12-09_09:30:13,0,0,4321,105441
2025-12-09_09:30:18,0,0,4321,105442
2025-12-09_09:30:23,0,0,4321,105442
2025-12-09_09:30:28,0,0,4320,105443
2025-12-09_09:30:33,0,0,4321,105442
2025-12-09_09:30:38,0,0,4321,105442
2025-12-09_09:30:43,0,0,4320,105443
2025-12-09_09:30:48,0,0,4319,105444
2025-12-09_09:30:53,0,0,4319,105444
2025-12-09_09:30:58,0,0,4319,105444
2025-12-09_09:31:03,0,0,4329,105434
2025-12-09_09:31:08,0,0,4329,105434
2025-12-09_09:31:13,0,0,4327,105435
2025-12-09_09:31:18,0,0,4327,105436
2025-12-09_09:31:23,0,0,4327,105436
2025-12-09_09:31:28,0,0,4327,105436
2025-12-09_09:31:33,0,0,4326,105436
2025-12-09_09:31:38,0,0,4326,105437
2025-12-09_09:31:43,0,0,4327,105436
2025-12-09_09:31:48,0,0,4326,105436
2025-12-09_09:31:53,0,0,4326,105436
2025-12-09_09:31:58,0,0,4326,105436
2025-12-09_09:32:03,0,0,4332,105431
2025-12-09_09:32:08,0,0,4327,105436
2025-12-09_09:32:13,0,0,4329,105434
2025-12-09_09:32:18,0,0,4328,105434
2025-12-09_09:32:23,0,0,4329,105434
2025-12-09_09:32:28,0,0,4329,105433
2025-12-09_09:32:33,0,0,4330,105433
2025-12-09_09:32:38,0,0,4329,105433
2025-12-09_09:32:43,0,0,4329,105434
2025-12-09_09:32:48,0,0,4329,105434
2025-12-09_09:32:53,0,0,4329,105434
2025-12-09_09:32:58,0,0,4329,105434
2025-12-09_09:33:03,0,0,4333,105430
2025-12-09_09:33:08,0,0,4332,105430
2025-12-09_09:33:13,0,0,4331,105431
2025-12-09_09:33:18,0,0,4331,105432
2025-12-09_09:33:23,0,0,4331,105432
2025-12-09_09:33:28,0,0,4330,105432
2025-12-09_09:33:33,0,0,4329,105433
2025-12-09_09:33:38,0,0,4329,105434
2025-12-09_09:33:43,0,0,4329,105433
2025-12-09_09:33:48,0,0,4329,105434
2025-12-09_09:33:53,0,0,4328,105434
2025-12-09_09:33:58,0,0,4328,105434
2025-12-09_09:34:03,0,0,4332,105430
2025-12-09_09:34:08,0,0,4332,105431
2025-12-09_09:34:13,0,0,4328,105435
2025-12-09_09:34:18,0,0,4327,105436
2025-12-09_09:34:23,0,0,4327,105436
2025-12-09_09:34:28,0,0,4326,105436
2025-12-09_09:34:33,0,0,4324,105439
2025-12-09_09:34:38,0,0,4323,105439
2025-12-09_09:34:43,0,0,4322,105440
2025-12-09_09:34:48,0,0,4322,105441
2025-12-09_09:34:53,0,0,4321,105441
2025-12-09_09:34:58,0,0,4321,105441
2025-12-09_09:35:03,0,0,4327,105436
2025-12-09_09:35:08,0,0,4326,105436
2025-12-09_09:35:13,0,0,4328,105434
2025-12-09_09:35:18,0,0,4328,105434
2025-12-09_09:35:23,0,0,4328,105435
2025-12-09_09:35:28,0,0,4328,105435
2025-12-09_09:35:33,0,0,4328,105435
2025-12-09_09:35:38,0,0,4328,105435
2025-12-09_09:35:43,0,0,4329,105434
2025-12-09_09:35:48,0,0,4328,105435
2025-12-09_09:35:53,0,0,4328,105435
2025-12-09_09:35:58,0,0,4328,105435
2025-12-09_09:36:03,0,0,4334,105428
2025-12-09_09:36:08,0,0,4334,105429
2025-12-09_09:36:13,0,0,4331,105431
2025-12-09_09:36:18,0,0,4331,105431
2025-12-09_09:36:23,0,0,4331,105431
2025-12-09_09:36:28,0,0,4331,105432
2025-12-09_09:36:33,0,0,4331,105431
2025-12-09_09:36:38,0,0,4331,105431
2025-12-09_09:36:43,0,0,4332,105431
2025-12-09_09:36:48,0,0,4331,105431
2025-12-09_09:36:53,0,0,4331,105432
2025-12-09_09:36:58,0,0,4331,105432
2025-12-09_09:37:03,0,0,4334,105428
2025-12-09_09:37:08,0,0,4334,105428
2025-12-09_09:37:13,0,0,4333,105429
2025-12-09_09:37:18,0,0,4333,105429
2025-12-09_09:37:23,0,0,4333,105429
2025-12-09_09:37:28,0,0,4333,105430
2025-12-09_09:37:33,0,0,4332,105431
2025-12-09_09:37:38,0,0,4331,105431
2025-12-09_09:37:43,0,0,4332,105430
2025-12-09_09:37:48,0,0,4332,105431
2025-12-09_09:37:53,0,0,4332,105431
2025-12-09_09:37:58,0,0,4331,105431
2025-12-09_09:38:03,0,0,4332,105431
2025-12-09_09:38:08,0,0,4332,105431
2025-12-09_09:38:13,0,0,4330,105432
2025-12-09_09:38:18,0,0,4328,105434
2025-12-09_09:38:23,0,0,4328,105434
2025-12-09_09:38:28,0,0,4328,105434
2025-12-09_09:38:33,0,0,4325,105438
2025-12-09_09:38:38,0,0,4325,105438
2025-12-09_09:38:43,0,0,4327,105436
2025-12-09_09:38:48,0,0,4326,105436
2025-12-09_09:38:53,0,0,4326,105437
2025-12-09_09:38:58,0,0,4326,105437
2025-12-09_09:39:03,0,0,4325,105437
2025-12-09_09:39:08,0,0,4325,105437
2025-12-09_09:39:13,0,0,4326,105437
2025-12-09_09:39:18,0,0,4325,105437
2025-12-09_09:39:23,0,0,4321,105442
2025-12-09_09:39:28,0,0,4320,105442
2025-12-09_09:39:33,0,0,4322,105441
2025-12-09_09:39:38,0,0,4322,105441
2025-12-09_09:39:43,0,0,4319,105444
2025-12-09_09:39:48,0,0,4318,105444
2025-12-09_09:39:53,0,0,4318,105445
2025-12-09_09:39:58,0,0,4318,105445
2025-12-09_09:40:03,0,0,4323,105439
2025-12-09_09:40:08,0,0,4323,105440
2025-12-09_09:40:13,0,0,4324,105439
2025-12-09_09:40:18,0,0,4323,105439
2025-12-09_09:40:23,0,0,4323,105440
2025-12-09_09:40:28,0,0,4322,105440
2025-12-09_09:40:33,0,0,4324,105439
2025-12-09_09:40:38,0,0,4323,105439
2025-12-09_09:40:43,0,0,4325,105437
2025-12-09_09:40:48,0,0,4325,105438
2025-12-09_09:40:53,0,0,4324,105438
2025-12-09_09:40:58,0,0,4324,105438
2025-12-09_09:41:03,0,0,4327,105435
2025-12-09_09:41:08,0,0,4323,105439
2025-12-09_09:41:13,0,0,4321,105441
2025-12-09_09:41:18,0,0,4320,105443
2025-12-09_09:41:23,0,0,4320,105443
2025-12-09_09:41:28,0,0,4319,105443
2025-12-09_09:41:33,0,0,4321,105442
2025-12-09_09:41:38,0,0,4321,105442
2025-12-09_09:41:43,0,0,4324,105438
2025-12-09_09:41:48,0,0,4324,105439
2025-12-09_09:41:53,0,0,4324,105439
2025-12-09_09:41:58,0,0,4324,105439
2025-12-09_09:42:03,0,0,4328,105434
2025-12-09_09:42:08,0,0,4329,105434
2025-12-09_09:42:13,0,0,4328,105435
2025-12-09_09:42:18,0,0,4327,105436
2025-12-09_09:42:23,0,0,4326,105436
2025-12-09_09:42:28,0,0,4325,105437
2025-12-09_09:42:33,0,0,4326,105436
2025-12-09_09:42:38,0,0,4326,105436
2025-12-09_09:42:43,0,0,4328,105435
2025-12-09_09:42:48,0,0,4326,105437
2025-12-09_09:42:53,0,0,4326,105437
2025-12-09_09:42:58,0,0,4326,105437
2025-12-09_09:43:03,0,0,4332,105430
2025-12-09_09:43:08,0,0,4332,105431
2025-12-09_09:43:13,0,0,4332,105430
2025-12-09_09:43:18,0,0,4332,105430
2025-12-09_09:43:23,0,0,4332,105430
2025-12-09_09:43:28,0,0,4332,105431
2025-12-09_09:43:33,0,0,4330,105432
2025-12-09_09:43:38,0,0,4330,105432
2025-12-09_09:43:43,0,0,4329,105434
2025-12-09_09:43:48,0,0,4328,105434
2025-12-09_09:43:53,0,0,4325,105438
2025-12-09_09:43:58,0,0,4325,105438
2025-12-09_09:44:03,0,0,4323,105440
2025-12-09_09:44:08,0,0,4323,105440
2025-12-09_09:44:13,0,0,4323,105439
2025-12-09_09:44:18,0,0,4322,105441
2025-12-09_09:44:23,0,0,4321,105441
2025-12-09_09:44:28,0,0,4321,105442
2025-12-09_09:44:33,0,0,4319,105443
2025-12-09_09:44:38,0,0,4319,105443
2025-12-09_09:44:43,0,0,4319,105444
2025-12-09_09:44:48,0,0,4318,105444
2025-12-09_09:44:53,0,0,4318,105445
2025-12-09_09:44:58,0,0,4318,105445
2025-12-09_09:45:03,0,0,4325,105437
2025-12-09_09:45:08,0,0,4324,105438
2025-12-09_09:45:13,0,0,4324,105438
2025-12-09_09:45:18,0,0,4323,105439
2025-12-09_09:45:23,0,0,4323,105440
2025-12-09_09:45:28,0,0,4323,105440
2025-12-09_09:45:33,0,0,4325,105437
2025-12-09_09:45:38,0,0,4325,105437
2025-12-09_09:45:43,0,0,4325,105438
2025-12-09_09:45:48,0,0,4324,105438
2025-12-09_09:45:53,0,0,4323,105439
2025-12-09_09:45:58,0,0,4323,105439
2025-12-09_09:46:03,0,0,4328,105435
2025-12-09_09:46:08,0,0,4323,105440
2025-12-09_09:46:13,0,0,4323,105439
2025-12-09_09:46:18,0,0,4321,105441
2025-12-09_09:46:23,0,0,4321,105441
2025-12-09_09:46:28,0,0,4321,105441
2025-12-09_09:46:33,0,0,4323,105439
2025-12-09_09:46:38,0,0,4323,105439
2025-12-09_09:46:43,0,0,4322,105440
2025-12-09_09:46:48,0,0,4322,105440
2025-12-09_09:46:53,0,0,4322,105441
2025-12-09_09:46:58,0,0,4322,105441
2025-12-09_09:47:03,0,0,4329,105433
2025-12-09_09:47:08,0,0,4329,105434
2025-12-09_09:47:13,0,0,4326,105436
2025-12-09_09:47:18,0,0,4326,105437
2025-12-09_09:47:23,0,0,4325,105437
2025-12-09_09:47:28,0,0,4325,105437
2025-12-09_09:47:33,0,0,4322,105440
2025-12-09_09:47:38,0,0,4322,105441
2025-12-09_09:47:43,0,0,4322,105441
2025-12-09_09:47:48,0,0,4320,105442
2025-12-09_09:47:53,0,0,4320,105442
2025-12-09_09:47:58,0,0,4320,105442
2025-12-09_09:48:03,0,0,4320,105443
2025-12-09_09:48:08,0,0,4319,105443
2025-12-09_09:48:13,0,0,4320,105443
2025-12-09_09:48:18,0,0,4314,105448
2025-12-09_09:48:23,0,0,4314,105448
2025-12-09_09:48:28,0,0,4314,105448
2025-12-09_09:48:33,0,0,4314,105448
2025-12-09_09:48:38,0,0,4314,105448
2025-12-09_09:48:43,0,0,4315,105448
2025-12-09_09:48:48,0,0,4315,105448
2025-12-09_09:48:53,0,0,4315,105448
2025-12-09_09:48:58,0,0,4315,105448
2025-12-09_09:49:03,0,0,4318,105444
2025-12-09_09:49:08,0,0,4318,105445
2025-12-09_09:49:13,0,0,4317,105445
2025-12-09_09:49:18,0,0,4316,105446
2025-12-09_09:49:23,0,0,4316,105446
2025-12-09_09:49:28,0,0,4316,105446
2025-12-09_09:49:33,0,0,4314,105448
2025-12-09_09:49:38,0,0,4314,105448
2025-12-09_09:49:43,0,0,4314,105448
2025-12-09_09:49:48,0,0,4314,105448
2025-12-09_09:49:53,0,0,4314,105448
2025-12-09_09:49:58,0,0,4314,105449
2025-12-09_09:50:03,0,0,4320,105442
2025-12-09_09:50:08,0,0,4320,105442
2025-12-09_09:50:13,0,0,4316,105446
2025-12-09_09:50:18,0,0,4318,105444
2025-12-09_09:50:23,0,0,4318,105444
2025-12-09_09:50:28,0,0,4318,105445
2025-12-09_09:50:33,0,0,4318,105445
